RegioNaam;VVD;PVV;CDA;Democraten 66;GROENLINKS;SP;Partij van de Arbeid;ChristenUnie;Partij voor de Dieren;50PLUS;Staatkundig Gereformeerde Partij;DENK;Forum voor Democratie;VNL;Piratenpartij;Artikel 1;NIEUWE WEGEN;OndernemersPartij;Lokaal in de Kamer;Niet Stemmers;De Burger Beweging;GeenPeil;JEZUS LEEFT;Vrijzinnige Partij;Libertarische Partij;MenS en Spirit / Basisinkomen Partij / V-R;StemNL;Vrije Democratische Parti 
Bunschoten;0.15130163910109026;0.13164725951197806;0.2478676852332567;0.025365274790476896;0.019135207298079063;0.02299191574575391;0.012534302454943263;0.2542460876659497;0.00726841207446414;0.01794852777571757;0.07527998219980717;0.00704590966402136;0.0165393458429133;0.0021508566342802048;0.001928354223837425;0.0002966698805903731;0.0004450048208855596;0.00037083735073796634;0.0;0.0002966698805903731;0.0;0.00014833494029518654;0.004672550619298376;0.0;7.416747014759327e-05;0.00037083735073796634;7.416747014759327e-05;0.0
Buren;0.2805141688577271;0.17645340344726848;0.12135553607946246;0.09155711364300322;0.04557405784399649;0.06403739409874379;0.053345018989190765;0.02716914986853637;0.023721881390593048;0.03324569091440257;0.05176745544843704;0.0007011393514460999;0.020800467426234297;0.0038562664329535494;0.0011685655857434998;0.00017528483786152498;0.001343850423605025;0.0017528483786152498;0.00040899795501022495;0.0;0.00017528483786152498;0.00029214139643587495;0.00035056967572304995;0.00011685655857434999;5.8428279287174995e-05;0.0;5.8428279287174995e-05;0.0
Capelle aan den IJssel;0.20242789762622748;0.1659578855125132;0.0885332096188046;0.10412639501018067;0.07497615917936029;0.08309492512693627;0.05677981391272971;0.040825794479239154;0.03409881697981907;0.03958864919198948;0.051960102064486195;0.01293847779581948;0.022165519729889945;0.005979535555040078;0.003144410938426248;0.008041444367122863;0.0014175623083069152;0.0009536328255882883;0.0;0.0006443465037758705;0.00023196474135931338;0.00046392948271862676;0.0011082759864944973;0.00030928632181241784;0.00015464316090620892;0.0;7.732158045310446e-05;0.0
Castricum;0.28901403852432256;0.08149689846555665;0.11487920339536402;0.1475677440417891;0.10961475677440417;0.06998857329415606;0.07068233757753836;0.01212047012732615;0.04027913809990206;0.02783219066274894;0.0018364348677766896;0.0011426705843943846;0.019588638589618023;0.00465230166503428;0.0035912504080966375;0.000693764283382305;0.0014283382304929807;0.0014691478942213516;0.0005713352921971923;0.00028566764609859615;0.00040809663728370876;0.0004897159647404506;0.0;0.00028566764609859615;0.0;0.0;0.0;8.161932745674175e-05
Coevorden;0.22313689620628077;0.1406420140250011;0.1672111154667015;0.09146739840585391;0.058060020035715844;0.11524892199137593;0.08654558125353892;0.02534953612962237;0.020253495361296225;0.03658695936234157;0.007578727296485038;0.000827562176052964;0.016594799425062066;0.004050699072259245;0.0018293479681170783;0.0;0.0012631212160808397;0.001132453504072477;0.0007840062720501764;0.0;0.0006097826560390261;0.00013066771200836272;0.0;0.0006533385600418136;4.355590400278758e-05;0.0;0.0;0.0
Cranendonck;0.24528301886792453;0.17569322435260867;0.17790848674661983;0.09113131158811397;0.04186082041096937;0.12443663585669544;0.03246505232602551;0.006798563898861814;0.0256664884271637;0.045603849973264075;0.0013749904514551983;0.0009930486593843098;0.018485982736230998;0.004201359712779773;0.002597204186082041;0.00022916507524253305;0.0013749904514551983;0.0011458253762126652;0.0012222137346268429;0.0003055534336567107;0.0007638835841417768;7.638835841417768e-05;0.0;7.638835841417768e-05;7.638835841417768e-05;0.0;0.00022916507524253305;0.0
Cromstrijen;0.2578773745876465;0.1535661471959959;0.13377317711295644;0.08588328972813104;0.048572403594585374;0.07041292230690478;0.05323626436127858;0.035149584802639064;0.025253099761119325;0.03685587532703902;0.0663178250483449;0.00022750540325332727;0.020816744397679447;0.005346376976453191;0.002275054032533273;0.00022750540325332727;0.0011375270162666364;0.0005687635081333182;0.00045501080650665453;0.0006825162097599818;0.00011375270162666363;0.00045501080650665453;0.00045501080650665453;0.00011375270162666363;0.00011375270162666363;0.0;0.00011375270162666363;0.0
Cuijk;0.20762013439837707;0.12552301255230125;0.13832889565107137;0.11151261569671611;0.07062254342589071;0.19392671484721694;0.0400025358184354;0.006149359705845061;0.023583111449220234;0.02789400278940028;0.0005071636870800051;0.0301128439203753;0.011537973881070116;0.004691264105490047;0.002726004818055027;0.00044376822619500444;0.0005071636870800051;0.0007607455306200076;0.0009509319132750095;0.00044376822619500444;0.000697350069735007;0.0005071636870800051;0.0;0.0005071636870800051;0.00025358184354000256;0.0;0.0001901863826550019;0.0
Culemborg;0.20753757486721663;0.13086224432139223;0.09503898745620974;0.12990168380607978;0.12436433495310205;0.07170301729008928;0.06492259012317776;0.028477794101028363;0.03712283873884055;0.027573737145440164;0.00988812295174596;0.043507740987682224;0.015312464685275173;0.0031076957848344446;0.002938185105661657;0.0015820996722793535;0.0012995818736580404;0.0007910498361396768;0.0007345462764154142;0.0006215391569668889;0.0011865747542095153;0.00022601423889705052;0.0008475533958639394;0.00028251779862131316;0.00011300711944852526;0.0;5.650355972426263e-05;0.0
Dalfsen;0.19290205691143558;0.07790685281892785;0.3174890759884898;0.08387509325375679;0.04263028882020676;0.06703612916977512;0.04247042523713098;0.08808483427475221;0.016306085473729085;0.024565703932644144;0.02429926462751785;0.00015986358307577535;0.012522647340935734;0.0036235745497175745;0.0016519236917830118;0.0003197271661515507;0.0009058936374293936;0.0012789086646062028;0.0005861664712778429;0.00021315144410103377;0.0003730150271768091;0.000479590749227326;0.0;0.0003197271661515507;0.0;0.0;0.0;0.0
Dantumadiel;0.0972556172788326;0.14119890556338613;0.25851919409667523;0.049498383218638586;0.04568443744299809;0.12304120719674985;0.057872481552110104;0.1035569189951082;0.01674819666694304;0.026531796700107784;0.054970566288035816;0.0002487355940635105;0.012602603432551198;0.003979769505016168;0.0031506508581377996;0.0;0.0021557084818837574;0.0015753254290688998;0.0005803830528148578;0.0;0.0003316474587513473;0.00016582372937567366;0.0;0.00016582372937567366;0.00016582372937567366;0.0;0.0;0.0
De Bilt;0.26573670444638187;0.08292938099389713;0.10193548387096774;0.1605231037489102;0.11323452484742808;0.05754141238012206;0.0593897122929381;0.03483870967741935;0.03919790758500436;0.0204359197907585;0.03114210985178727;0.008160418482999128;0.013705318221447254;0.002964254577157803;0.0031734960767218832;0.0006277244986922406;0.001081081081081081;0.0008020924149956408;0.0;0.0005928509154315605;0.00020924149956408022;0.0004882301656495205;0.00041848299912816044;0.0003138622493461203;0.00013949433304272013;0.00041848299912816044;0.0;0.0
De Fryske Marren;0.2181092197304032;0.10915968657119697;0.22345312077816806;0.09498934221982047;0.06619832477708727;0.09171695337596446;0.07004113002491819;0.03113272689063016;0.02266654657900267;0.028760995526734515;0.010807889759524453;0.001591161547929989;0.01837341259119157;0.0036626737518388425;0.0021315560359062113;0.0;0.002401753279894323;0.0018313368759194212;0.0006905040679696178;0.0;0.000990723227956408;0.0007205259839682969;0.0;0.00045032873998018553;0.00012008766399471615;0.0;0.0;0.0
De Marne;0.13337449830194503;0.127817227539364;0.17057733868477926;0.07054646495832047;0.08860759493670886;0.13924050632911392;0.08366779870330349;0.08042605742513122;0.04152516208706391;0.026551404754553875;0.012503859215807349;0.00015436863229391788;0.014973757332510034;0.0032417412781722754;0.00216116085211485;0.0;0.001080580426057425;0.00216116085211485;0.00015436863229391788;0.0006174745291756715;0.0;0.00015436863229391788;0.0;0.00030873726458783575;0.00015436863229391788;0.0;0.0;0.0
De Ronde Venen;0.32778304703691996;0.11571293076193487;0.13773843397618296;0.1206660343555696;0.06730600344258264;0.04110022130888397;0.042540485474408966;0.03210735237292303;0.028524256156251097;0.02848912776197;0.015667263849369447;0.007271577616187164;0.021498577300031615;0.004496434467980468;0.002810271542487793;0.0006674394913408508;0.0012294937998384094;0.0020725752625847475;0.0;0.00045666912565426633;0.00038641233709207153;0.0003161555485298767;0.00024589875996768187;0.00021077036568658446;0.00021077036568658446;0.0004917975199353637;0.0;0.0
De Wolden;0.27715868766730994;0.09506318869451534;0.18825873124571998;0.09910975533835523;0.05970242171449916;0.07470584573242857;0.06953869140260226;0.037352922866214285;0.0241548901201519;0.035609786465790945;0.011205876859864284;0.0001867646143310714;0.017804893232895472;0.0031127435721845236;0.0014318620432048808;0.0;0.0013073523003175;0.001618626657535952;0.0012450974288738094;0.0;0.0006225487144369047;0.0002490194857747619;0.0;0.0001867646143310714;0.0003735292286621428;0.0;0.0;0.0
Delft;0.17760643205483062;0.11475220772373797;0.074288256227758;0.2026492684855674;0.14337023856596812;0.06680835639910374;0.06507842361934889;0.03163305654408857;0.03868459206537499;0.02619612495057335;0.005338078291814947;0.01881507842361935;0.017002767892447607;0.0026690391459074734;0.00741399762752076;0.002191248187689469;0.001169764070119942;0.000955581916436009;0.0005601687096349018;0.000708448662185317;0.0003295110056675893;0.0006590220113351786;0.0005766442599182813;0.0002800843548174509;0.0001812310531171741;0.0;8.237775141689732e-05;0.0
Delfzijl;0.12998552060023694;0.15802290377780703;0.13689614321442675;0.07832038962748453;0.06765828616559168;0.16717125180992498;0.08700802948532316;0.052454916414374095;0.02270633144662367;0.04758457285770699;0.005660128998288798;0.01763854152955114;0.015466631565091484;0.003817296301171515;0.003619849940766092;0.0005923390812162696;0.0009214163485586416;0.0012504936159010137;0.0008556008950901672;0.0008556008950901672;0.0005265236277477951;0.0005265236277477951;0.0;0.0001974463604054232;0.00026326181387389757;0.0;0.0;0.0
Den Helder;0.21726314535818494;0.19231227297088072;0.11987137497766927;0.08697076162686834;0.06383612219377122;0.08286190674685881;0.05588638123027452;0.03224557851485738;0.0323349014470315;0.053385339129399155;0.008575001488715536;0.002888108140296552;0.029655213481807895;0.010123265646400285;0.003900434704936581;0.0006848091466682547;0.001846007264931817;0.0014291669147859227;0.0012207467397129758;0.0005061632823200143;0.0007443577681176681;0.000863455011016495;0.0;0.00029774310724706724;0.0;0.0;0.0;0.00029774310724706724
Deurne;0.2574478649453823;0.143545183714002;0.19285004965243296;0.08997020854021848;0.053674280039721946;0.1372393247269116;0.031578947368421054;0.004419066534260179;0.018371400198609732;0.038232373386295926;0.0012413108242303873;0.0019364448857994042;0.015392254220456803;0.003972194637537239;0.002929493545183714;0.00044687189672293944;0.0018371400198609732;0.0016881827209533266;0.0009433962264150943;0.00044687189672293944;0.0006951340615690168;0.00029791459781529296;0.0;0.00044687189672293944;0.00024826216484607745;0.0;0.00014895729890764648;0.0
Deventer;0.18376566598659283;0.10560575148158943;0.1014605395252437;0.14726837008970498;0.11880242235823699;0.10329026199034942;0.08295281582952815;0.026425726221704072;0.035914375465526734;0.029307943910100717;0.0030603322646458758;0.03690210175199974;0.012629942679490917;0.0030441400304414;0.003724213867029373;0.0006153048997700703;0.0012629942679490917;0.0009067651154506299;0.0006800738365879724;0.0006962660707924479;0.0007772272418148256;0.0006476893681790214;0.0;0.0002590757472716085;0.0;0.0;0.0;0.0
Diemen;0.199168;0.116864;0.059648;0.145088;0.148032;0.073472;0.08288;0.017216;0.043392;0.037824;0.001024;0.022528;0.019008;0.004544;0.006848;0.016768;0.001344;0.000704;0.001024;0.00096;0.000384;0.00096;0.0;0.00032;0.0;0.0;0.0;0.0
Dinkelland;0.2515680623834548;0.11160083629993785;0.37068429677346443;0.08283889924846019;0.033565011018816746;0.0617618805447251;0.03130474091653953;0.005198621235237611;0.010510255975589083;0.021133525456292025;0.0015821890715940555;0.00039554726789851386;0.011583884274170763;0.0020907498446064306;0.0014691755664801944;0.0;0.00045205402045544443;0.0006215742781262361;0.0007345877832400972;0.0003390405153415833;0.00045205402045544443;5.6506752556930554e-05;0.0;5.6506752556930554e-05;0.0;0.0;0.0;0.0
Doesburg;0.1827507085976515;0.14225941422594143;0.1112160885409637;0.11836955054663248;0.08489674719935214;0.14549871777567822;0.06559589688217034;0.020515589148333107;0.03347280334728033;0.031988122553650966;0.0028343906060197058;0.03657713591577811;0.013902011067620462;0.0022945066810635714;0.0018895937373464705;0.00026994196247806724;0.0008098258874342017;0.00040491294371710083;0.001079767849912269;0.00026994196247806724;0.0006748549061951681;0.0005398839249561345;0.00026994196247806724;0.0005398839249561345;0.00026994196247806724;0.0008098258874342017;0.0;0.0
Doetinchem;0.21245092540661806;0.1257711721817162;0.13954010095344924;0.12666853617498597;0.08079080201906899;0.12504206393718453;0.0642456533931576;0.022854739203589457;0.024369040942232193;0.02854739203589456;0.009983174425126192;0.014245653393157599;0.013011777902411665;0.002832305103757712;0.0030005608524957938;0.0002243409983174425;0.0018508132361189007;0.001878855860908581;0.0006169377453729669;0.000532809871003926;0.0001682557487380819;0.0002243409983174425;0.0004206393718452047;0.0002523836231071228;5.6085249579360626e-05;0.0003645541222658441;5.6085249579360626e-05;0.0
Dongen;0.2560368434154842;0.13287279063978094;0.13473985561364202;0.11482449589245705;0.06852128454070201;0.12042569081404032;0.04922827981080408;0.013193925815285038;0.02209360219068957;0.03410505352252925;0.0033607169529499626;0.020288772715957182;0.014749813293502613;0.003983071944236993;0.0019915359721184964;0.00024894199651481205;0.0007468259895444362;0.0014314164799601693;0.005103310928553647;0.0003734129947722181;0.00012447099825740602;0.0005601194921583271;0.0004356484939009211;0.00024894199651481205;0.00012447099825740602;0.0;0.00018670649738610905;0.0
Dongeradeel;0.12607317395324263;0.11240258882578259;0.3008849557522124;0.06729626205256901;0.05950336811517633;0.1049399022586184;0.05461629903579448;0.07858935411438384;0.02522784308545767;0.026152423722097477;0.01406683397173425;0.0001981244221371021;0.0190859859992075;0.0033681151763307357;0.0025095760137366268;0.0;0.001518953903051116;0.0010566635847312112;0.0009245806366398098;0.0;0.0005943732664113062;0.0003302073702285035;0.0;0.000660414740457007;0.0;0.0;0.0;0.0
